audit_tolerance,operating_threshold,operational_step_change,audit_boundary_step_change,operating_threshold_step_size,audit_tolerance_step_size,dataset,model,protected_attribute,fairness_metric
0.09,0.7,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.3,,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.35,0.0,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.4,0.0,0.07894736842105263,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.45,0.07894736842105265,0.10526315789473686,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.5,0.07894736842105265,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.55,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.6,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.65,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.1,0.7,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.3,,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.35,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.4,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.45,0.026315789473684237,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.5,0.07894736842105265,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.55,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.6,0.07894736842105263,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.65,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.11,0.7,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.3,,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.35,0.026315789473684237,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.45,0.13157894736842107,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.5,0.13157894736842107,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.55,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.6,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.65,0.07894736842105263,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.12,0.7,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.3,,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.35,0.026315789473684237,0.07894736842105265,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.4,0.05263157894736842,0.13157894736842107,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.45,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.5,0.1842105263157895,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.6,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.65,0.0,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.13,0.7,0.10526315789473684,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.3,,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.35,0.13157894736842102,0.13157894736842102,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.4,0.02631578947368418,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.45,0.02631578947368418,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.5,0.18421052631578944,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.55,0.02631578947368418,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.6,0.02631578947368418,0.052631578947368446,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.65,0.052631578947368446,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.14,0.7,0.10526315789473684,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.3,,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.35,0.1578947368421053,0.07894736842105271,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.4,0.10526315789473689,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.45,0.02631578947368418,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.5,0.10526315789473684,0.0789473684210526,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.55,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.6,0.02631578947368418,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.65,0.0,0.052631578947368446,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.15,0.7,0.15789473684210528,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.3,,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.35,0.07894736842105265,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.4,0.13157894736842107,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.45,0.05263157894736842,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.5,0.07894736842105265,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.55,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.6,0.02631578947368418,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.65,0.0,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.16,0.7,0.2105263157894737,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.3,,0.07894736842105265,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.4,0.10526315789473689,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.45,0.05263157894736842,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.5,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.55,0.10526315789473684,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.6,0.02631578947368418,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.17,0.7,0.2105263157894737,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.3,,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.35,0.02631578947368418,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.4,0.10526315789473689,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.45,0.07894736842105271,0.026315789473684292,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.5,0.052631578947368474,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.55,0.10526315789473684,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.6,0.0,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.65,0.026315789473684237,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.18,0.7,0.10526315789473684,0.13157894736842105,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.3,,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.35,0.05263157894736836,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.4,0.02631578947368418,0.07894736842105271,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.5,0.052631578947368474,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.55,0.07894736842105265,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.6,0.0,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.65,0.0,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.19,0.7,0.13157894736842102,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.35,0.05263157894736836,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.4,0.0,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.45,0.02631578947368418,0.05263157894736836,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.5,0.02631578947368418,0.07894736842105265,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.55,0.052631578947368474,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.6,0.0789473684210526,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.65,0.02631578947368418,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.2,0.7,0.13157894736842102,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.3,,0.026315789473684292,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.35,0.0,0.07894736842105265,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.4,0.026315789473684292,0.05263157894736836,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.45,0.052631578947368474,0.07894736842105265,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.5,0.02631578947368418,0.07894736842105265,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.55,0.13157894736842113,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.6,0.026315789473684292,0.10526315789473689,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.65,0.052631578947368474,0.026315789473684237,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.21,0.7,0.10526315789473684,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.35,0.02631578947368418,0.02631578947368418,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.4,0.05263157894736836,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.45,0.0,0.05263157894736836,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.5,0.02631578947368418,0.05263157894736836,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.55,0.13157894736842102,0.052631578947368474,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.22,0.6,0.02631578947368418,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
